juris_id,ecozone,canfi_species,genus,species,variety,a,b,volm,count,rmse
MB,6,1308,BETU,PAP,NEO,0.7467166727,0.9061964676,326.56587050000002,82,4.1441217914999999
MB,6,1404,ACER,NEG,,1.0534056907,0.8798041802,509.08999999999997,5790,11.017067108999999
MB,6,1500,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
MB,6,2104,QUER,MAC,,1.1567696134,0.8790258976,377.19999999999999,333,10.399218284
MB,6,2201,ULMU,AME,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
MB,6,3400,FRAX,SPP,,0.6184074677,0.9633134436,381.68424821000002,176,2.9320523879999998
MB,6,3401,FRAX,AME,,0.8824457887,0.9085517805,296.20999999999998,13,9.2674725493000008
MB,6,3402,FRAX,NIG,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
MB,6,3403,FRAX,PEN,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
MB,6,3405,FRAX,PEN,SUB,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
MB,6,3405,FRAX,PEN,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
MB,6,3500,SALI,SPP,,2.9099567653,0.6488529937,121.39,111,5.7221503528
MB,7,3500,SALI,SPP,,2.5808107211,0.6333362899,56.869999999999997,28,4.6371484684000004
MB,8,3400,FRAX,SPP,,1.4345454460,0.8055343353,203.37,24,6.3734764828000001
MB,8,3401,FRAX,AME,,1.2663508461,0.8349461494,266.64999999999998,27,7.1023510819000002
MB,8,3402,FRAX,NIG,,1.4345454460,0.8055343353,203.37,24,6.3734764828000001
MB,8,3403,FRAX,PEN,,1.2663508461,0.8349461494,266.64999999999998,27,7.1023510819000002
MB,8,3405,FRAX,PEN,SUB,1.2663508461,0.8349461494,266.64999999999998,27,7.1023510819000002
MB,8,3405,FRAX,PEN,,1.2663508461,0.8349461494,266.64999999999998,27,7.1023510819000002
MB,8,3500,SALI,SPP,,12.0224793940,0.4964033797,153.56999999999999,7,34.866852334000001
MB,9,101,PICE,MAR,,0.4723686990,0.9751504263,427.28065612,1296,2.7325440619000001
MB,9,105,PICE,GLA,,0.5101852775,0.9450569927,490.39794533999998,189,3.0736273504999998
MB,9,203,PINU,BAN,,0.4293326814,1.0063601642,331.65961719000001,879,2.8068840692000001
MB,9,209,PINU,RES,,0.4892971598,0.9752135921,386.363291,25,2.5993780438999998
MB,9,302,ABIE,BAL,,0.5811328589,0.9152198157,343.51965759000001,38,4.5030339309
MB,9,602,LARI,LAR,,0.4826456319,0.9319377206,481.98575457999999,221,2.4328727283
MB,9,701,THUJ,OCC,,0.6736991849,0.8436617173,499.73926083999999,108,6.0125053141000002
MB,9,801,JUNI,VIR,,0.6736991849,0.8436617173,499.73926083999999,108,6.0125053141000002
MB,9,1100,GENC,SPP,,0.4723686990,0.9751504263,427.28065612,1296,2.7325440619000001
MB,9,1200,POPU,SPP,,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,9,1201,POPU,TRE,,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,9,1203,POPU,BAL,,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,9,1203,POPU,BAL,BAL,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,9,1205,POPU,DEL,,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,9,1205,POPU,DEL,DEL,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,9,1206,POPU,GRA,,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,9,1303,BETU,PAP,,0.7467166727,0.9061964676,326.56587050000002,82,4.1441217914999999
MB,9,1303,BETU,PAP,PAP,0.7467166727,0.9061964676,326.56587050000002,82,4.1441217914999999
MB,9,1308,BETU,PAP,NEO,0.7467166727,0.9061964676,326.56587050000002,82,4.1441217914999999
MB,9,1404,ACER,NEG,,1.0534056907,0.8798041802,509.08999999999997,5790,11.017067108999999
MB,9,1500,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
MB,9,2104,QUER,MAC,,1.1567696134,0.8790258976,377.19999999999999,333,10.399218284
MB,9,2201,ULMU,AME,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
MB,9,3000,TILI,AME,,0.8042334875,0.8936597062,463.33999999999997,97,8.0214083967000001
MB,9,3400,FRAX,SPP,,0.6184074677,0.9633134436,381.68424821000002,176,2.9320523879999998
MB,9,3401,FRAX,AME,,0.8824457887,0.9085517805,296.20999999999998,13,9.2674725493000008
MB,9,3402,FRAX,NIG,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
MB,9,3403,FRAX,PEN,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
MB,9,3500,SALI,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
MB,10,101,PICE,MAR,,0.6820509940,0.9146739106,393.98583458000002,1182,3.5263130058000001
MB,10,105,PICE,GLA,,0.7111585661,0.8937615925,583.77717115999997,5,1.9772557813
MB,10,203,PINU,BAN,,0.4293326814,1.0063601642,331.65961719000001,879,2.8068840692000001
MB,10,209,PINU,RES,,0.4892971598,0.9752135921,386.363291,25,2.5993780438999998
MB,10,302,ABIE,BAL,,0.4981236869,0.9559699583,329.11027887,254,2.7456956453000001
MB,10,602,LARI,LAR,,0.5312601035,0.9283378078,450.39668281000002,349,4.4249184128000003
MB,10,701,THUJ,OCC,,0.6736991849,0.8436617173,499.73926083999999,108,6.0125053141000002
MB,10,801,JUNI,VIR,,0.6736991849,0.8436617173,499.73926083999999,108,6.0125053141000002
MB,10,1100,GENC,SPP,,0.6820509940,0.9146739106,393.98583458000002,1182,3.5263130058000001
MB,10,1200,POPU,SPP,,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,10,1201,POPU,TRE,,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,10,1203,POPU,BAL,,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,10,1203,POPU,BAL,BAL,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,10,1205,POPU,DEL,,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,10,1205,POPU,DEL,DEL,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,10,1206,POPU,GRA,,0.5210963370,0.9562017279,522.74682935999999,654,2.1911341654999998
MB,10,1303,BETU,PAP,,0.7467166727,0.9061964676,326.56587050000002,82,4.1441217914999999
MB,10,1303,BETU,PAP,PAP,0.7467166727,0.9061964676,326.56587050000002,82,4.1441217914999999
MB,10,1308,BETU,PAP,NEO,0.7467166727,0.9061964676,326.56587050000002,82,4.1441217914999999
MB,10,1404,ACER,NEG,,1.0534056907,0.8798041802,509.08999999999997,5790,11.017067108999999
MB,10,1500,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
MB,10,2104,QUER,MAC,,1.1567696134,0.8790258976,377.19999999999999,333,10.399218284
MB,10,2201,ULMU,AME,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
MB,10,3000,TILI,AME,,0.8042334875,0.8936597062,463.33999999999997,97,8.0214083967000001
MB,10,3400,FRAX,SPP,,0.6184074677,0.9633134436,381.68424821000002,176,2.9320523879999998
MB,10,3401,FRAX,AME,,0.8824457887,0.9085517805,296.20999999999998,13,9.2674725493000008
MB,10,3402,FRAX,NIG,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
MB,10,3403,FRAX,PEN,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
MB,10,3500,SALI,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
MB,15,101,PICE,MAR,,0.6820509940,0.9146739106,393.98583458000002,1182,3.5263130058000001
MB,15,103,PICE,ABI,,0.5365650291,0.9439164337,529.19418368000004,182,4.2573009331999998
MB,15,105,PICE,GLA,,0.5365650291,0.9439164337,529.19418368000004,182,4.2573009331999998
MB,15,203,PINU,BAN,,0.6533078272,0.9390321456,382.57584581999998,1154,3.300201441
MB,15,302,ABIE,BAL,,0.4981236869,0.9559699583,329.11027887,254,2.7456956453000001
MB,15,602,LARI,LAR,,0.5312601035,0.9283378078,450.39668281000002,349,4.4249184128000003
MB,15,1100,GENC,SPP,,0.6820509940,0.9146739106,393.98583458000002,1182,3.5263130058000001
MB,15,1200,POPU,SPP,,0.5148368909,0.9618748231,703.92062662000001,625,2.5198544157999998
MB,15,1201,POPU,TRE,,0.5148368909,0.9618748231,703.92062662000001,625,2.5198544157999998
MB,15,1203,POPU,BAL,,0.5148368909,0.9618748231,703.92062662000001,625,2.5198544157999998
MB,15,1203,POPU,BAL,BAL,0.5148368909,0.9618748231,703.92062662000001,625,2.5198544157999998
MB,15,1206,POPU,GRA,,0.5148368909,0.9618748231,703.92062662000001,625,2.5198544157999998
MB,15,1303,BETU,PAP,,0.7467166727,0.9061964676,326.56587050000002,82,4.1441217914999999
MB,15,1303,BETU,PAP,PAP,0.7467166727,0.9061964676,326.56587050000002,82,4.1441217914999999
MB,15,1308,BETU,PAP,NEO,0.7467166727,0.9061964676,326.56587050000002,82,4.1441217914999999
NB,7,100,PICE,SPP,,0.6119301843,0.9219952107,290.03620627999999,360,7.2419423433999999
NB,7,101,PICE,MAR,,0.6397940173,0.9146132404,315.23335358000003,651,2.4622307015999998
NB,7,102,PICE,RUB,,0.6119301843,0.9219952107,290.03620627999999,360,7.2419423433999999
NB,7,103,PICE,ABI,,0.6961541121,0.8932026925,272.19010304,132,4.6457768116000002
NB,7,105,PICE,GLA,,0.6961541121,0.8932026925,272.19010304,132,4.6457768116000002
NB,7,107,PICE,MAR,RUB,0.6119301843,0.9219952107,290.03620627999999,360,7.2419423433999999
NB,7,108,PICE,RUB,GLA,0.6961541121,0.8932026925,272.19010304,132,4.6457768116000002
NB,7,200,PINU,SPP,,0.9094468556,0.8945025906,608.22312915999998,226,5.5987423694
NB,7,202,PINU,STR,,0.9515992685,0.8129366264,162.93233240999999,14,3.4060566629000002
NB,7,203,PINU,BAN,,0.9094468556,0.8945025906,608.22312915999998,226,5.5987423694
NB,7,209,PINU,RES,,0.7211380552,0.8788637970,261.61663906000001,11,2.3430104315000002
NB,7,302,ABIE,BAL,,0.4071561478,1.0104804786,1001.1534439,643,6.2749784751000002
NB,7,401,TSUG,CAN,,1.2132143356,0.8321404706,421.95999999999998,106,10.882634612
NB,7,601,LARI,DEC,,0.5226707896,0.9665273802,197.30459185999999,11,3.444756302
NB,7,602,LARI,LAR,,0.5226707896,0.9665273802,197.30459185999999,11,3.444756302
NB,7,605,LARI,KAE,,0.5226707896,0.9665273802,197.30459185999999,11,3.444756302
NB,7,701,THUJ,OCC,,0.7852723386,0.8448169256,385.42209183,46,7.6089025451000003
NB,7,801,JUNI,VIR,,0.7852723386,0.8448169256,385.42209183,46,7.6089025451000003
NB,7,1100,GENC,SPP,,0.6961541121,0.8932026925,272.19010304,132,4.6457768116000002
NB,7,1150,UNKN,SPP,,0.6961541121,0.8932026925,272.19010304,132,4.6457768116000002
NB,7,1200,POPU,SPP,,0.2901939388,1.1137477245,1013.4041582999999,207,5.8063869492000002
NB,7,1201,POPU,TRE,,0.2901939388,1.1137477245,1013.4041582999999,207,5.8063869492000002
NB,7,1203,POPU,BAL,,1.8597812428,0.7207150298,266.38931766000002,6,6.2728382408999996
NB,7,1203,POPU,BAL,BAL,1.8597812428,0.7207150298,266.38931766000002,6,6.2728382408999996
NB,7,1206,POPU,GRA,,0.8341490475,0.8994713034,277.90861575000002,13,4.0380155259999997
NB,7,1300,BETU,SPP,,0.4379629831,1.0566100484,1083.781035,115,5.3812047987999998
NB,7,1301,BETU,ALL,,1.0619918899,0.8835258572,239.02266539999999,53,6.6304888147999996
NB,7,1303,BETU,PAP,,0.4379629831,1.0566100484,1083.781035,115,5.3812047987999998
NB,7,1303,BETU,PAP,PAP,0.4379629831,1.0566100484,1083.781035,115,5.3812047987999998
NB,7,1304,BETU,POP,,0.4576370133,1.0642925226,79.762052862000004,6,1.9764493471
NB,7,1400,ACER,SPP,,0.4911431995,1.0254618225,1024.6580917000001,154,6.4032863542999996
NB,7,1401,ACER,SAH,,0.7414132575,0.9622656614,193.51750000000001,150,6.2240228750000002
NB,7,1405,ACER,RUB,,0.4911431995,1.0254618225,1024.6580917000001,154,6.4032863542999996
NB,7,1406,ACER,SAC,,0.8064914942,0.9607337047,553.62,2280,12.422267034000001
NB,7,1410,ACER,PEN,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
NB,7,1411,ACER,SPI,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
NB,7,1500,GENH,SPP,,1.1668378625,0.8808633345,162.00399204999999,49,6.7785128422999996
NB,7,1550,GENH,SPP,,1.1668378625,0.8808633345,162.00399204999999,49,6.7785128422999996
NB,7,1800,ALNU,SPP,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NB,7,1803,ALNU,VIR,CRI,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NB,7,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NB,7,1805,ALNU,INC,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NB,7,1806,ALNU,RUG,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NB,7,1900,OSTR,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NB,7,1900,OSTR,VIR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NB,7,1950,CARP,CAR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NB,7,1950,CARP,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NB,7,2000,FAGU,GRA,,1.1992936930,0.8753651242,162.00399204999999,48,6.7617780259
NB,7,2108,QUER,RUB,,1.1567696134,0.8790258976,377.19999999999999,333,10.399218284
NB,7,2802,PRUN,PEN,,1.3234826005,0.8190991420,91.429287560000006,1,0.34326203430000002
NB,7,3401,FRAX,AME,,0.5516978562,1.0190983712,312.36734152000002,17,7.3807450193999999
NB,7,3500,SALI,SPP,,2.5808107211,0.6333362899,56.869999999999997,28,4.6371484684000004
NB,7,3930,MALU,COR,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
NB,7,3930,MALU,FUS,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
NB,7,3930,MALU,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
NB,7,3960,SORB,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
NB,7,3961,SORB,AME,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
NL,1,100,PICE,SPP,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,1,101,PICE,MAR,,0.7427358923,0.9130302215,240.78737061999999,98,2.6587585416000001
NL,1,105,PICE,GLA,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,1,302,ABIE,BAL,,0.8131213813,0.8777063265,268.06000110999997,45,2.8587072032999998
NL,1,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
NL,1,605,LARI,KAE,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
NL,1,1100,GENC,SPP,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,1,1150,UNKN,SPP,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,1,1303,BETU,PAP,,1.0646703724,0.8717131287,235.08115240999999,20,3.9906904873000002
NL,1,1303,BETU,PAP,PAP,1.0646703724,0.8717131287,235.08115240999999,20,3.9906904873000002
NL,5,100,PICE,SPP,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,5,101,PICE,MAR,,0.7427358923,0.9130302215,240.78737061999999,98,2.6587585416000001
NL,5,105,PICE,GLA,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,5,202,PINU,STR,,1.0174662558,0.8299513778,835.86000001000002,1177,11.545288569
NL,5,203,PINU,BAN,,1.4816296067,0.7682288440,395.44999998999998,3708,5.5864130648000003
NL,5,302,ABIE,BAL,,0.8131213813,0.8777063265,268.06000110999997,45,2.8587072032999998
NL,5,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
NL,5,605,LARI,KAE,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
NL,5,1100,GENC,SPP,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,5,1150,UNKN,SPP,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,5,1200,POPU,SPP,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
NL,5,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
NL,5,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NL,5,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NL,5,1301,BETU,ALL,,1.0607760422,0.8559550234,425.88,3493,9.7548979399999993
NL,5,1303,BETU,PAP,,1.0646703724,0.8717131287,235.08115240999999,20,3.9906904873000002
NL,5,1303,BETU,PAP,PAP,1.0646703724,0.8717131287,235.08115240999999,20,3.9906904873000002
NL,5,1400,ACER,SPP,,1.2059298603,0.8360910144,362.27999999999997,1905,8.7886047572999999
NL,5,1405,ACER,RUB,,1.2059298603,0.8360910144,362.27999999999997,1905,8.7886047572999999
NL,5,1500,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
NL,5,1800,ALNU,SPP,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NL,6,100,PICE,SPP,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,6,101,PICE,MAR,,0.8046253735,0.8935088316,315.39471030999999,408,3.3491424135000001
NL,6,105,PICE,GLA,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,6,202,PINU,STR,,1.0174662558,0.8299513778,835.86000001000002,1177,11.545288569
NL,6,203,PINU,BAN,,1.4816296067,0.7682288440,395.44999998999998,3708,5.5864130648000003
NL,6,209,PINU,RES,,0.9764529586,0.8505695470,506.80000001000002,171,12.602191357000001
NL,6,302,ABIE,BAL,,0.7651569909,0.8842324792,332.57707049999999,486,5.9607860282000003
NL,6,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
NL,6,605,LARI,KAE,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
NL,6,1100,GENC,SPP,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,6,1150,UNKN,SPP,,1.2160020033,0.8079067802,347.42407027000002,14,4.6093236353
NL,6,1200,POPU,SPP,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
NL,6,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
NL,6,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NL,6,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NL,6,1301,BETU,ALL,,1.0607760422,0.8559550234,425.88,3493,9.7548979399999993
NL,6,1303,BETU,PAP,,1.0646703724,0.8717131287,235.08115240999999,20,3.9906904873000002
NL,6,1303,BETU,PAP,PAP,1.0646703724,0.8717131287,235.08115240999999,20,3.9906904873000002
NL,6,1400,ACER,SPP,,1.2059298603,0.8360910144,362.27999999999997,1905,8.7886047572999999
NL,6,1405,ACER,RUB,,1.2059298603,0.8360910144,362.27999999999997,1905,8.7886047572999999
NL,6,1500,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
NL,6,1800,ALNU,SPP,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NL,6,1803,ALNU,VIR,CRI,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NL,6,1804,ALNU,INC,TEN,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NL,6,1804,ALNU,INC,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NL,6,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NL,6,1805,ALNU,INC,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NL,6,3500,SALI,SPP,,2.9099567653,0.6488529937,121.39,111,5.7221503528
NL,7,1410,ACER,PEN,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
NL,7,1411,ACER,SPI,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
NL,7,1800,ALNU,SPP,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NL,7,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NL,7,1805,ALNU,INC,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NL,7,1900,OSTR,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NL,7,1900,OSTR,VIR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NL,7,1950,CARP,CAR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NL,7,1950,CARP,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NS,7,100,PICE,SPP,,0.4955041260,0.9743627301,517.64980889000003,229,7.2718700161000003
NS,7,101,PICE,MAR,,0.4793102800,0.9855155275,278.46548872,304,2.3149597596999998
NS,7,102,PICE,RUB,,0.4234227087,1.0005833592,694.41260124999997,572,9.0773351126000001
NS,7,103,PICE,ABI,,3.0793067113,0.7106464979,125.3445359,6,5.1267518035000004
NS,7,105,PICE,GLA,,0.4955041260,0.9743627301,517.64980889000003,229,7.2718700161000003
NS,7,106,PICE,SIT,,0.4955041260,0.9743627301,517.64980889000003,229,7.2718700161000003
NS,7,106,PICE,SIT,X,0.4955041260,0.9743627301,517.64980889000003,229,7.2718700161000003
NS,7,107,PICE,MAR,RUB,0.4234227087,1.0005833592,694.41260124999997,572,9.0773351126000001
NS,7,202,PINU,STR,,0.5877197124,0.9231821420,827.38487563000001,175,12.567346925000001
NS,7,203,PINU,BAN,,1.5091407456,0.7537398413,253.36913591000001,7,4.3204379326
NS,7,209,PINU,RES,,0.8171604158,0.8510820456,580.26065529000005,16,4.2999380927999997
NS,7,211,PINU,SYL,,0.8171604158,0.8510820456,580.26065529000005,16,4.2999380927999997
NS,7,302,ABIE,BAL,,0.3972087551,1.0223483356,508.21936483000002,821,6.4706279037999996
NS,7,401,TSUG,CAN,,0.6205361922,0.9420020461,1061.8501979,52,14.088869239999999
NS,7,601,LARI,DEC,,0.4598049193,0.9951594141,300.57834208999998,54,4.3148166463999997
NS,7,602,LARI,LAR,,0.4598049193,0.9951594141,300.57834208999998,54,4.3148166463999997
NS,7,701,THUJ,OCC,,0.4825915929,0.9487224542,263.22275267999999,21,5.6646300739999997
NS,7,801,JUNI,VIR,,0.4825915929,0.9487224542,263.22275267999999,21,5.6646300739999997
NS,7,1100,GENC,SPP,,0.5176883911,0.9531142178,1061.8501979,1649,5.7140706585999999
NS,7,1150,UNKN,SPP,,0.5176883911,0.9531142178,1061.8501979,1649,5.7140706585999999
NS,7,1200,POPU,SPP,,0.5199231550,0.9801354897,365.59928497999999,57,6.7063255804999997
NS,7,1201,POPU,TRE,,0.5199231550,0.9801354897,365.59928497999999,57,6.7063255804999997
NS,7,1203,POPU,BAL,,0.5199231550,0.9801354897,365.59928497999999,57,6.7063255804999997
NS,7,1203,POPU,BAL,BAL,0.5199231550,0.9801354897,365.59928497999999,57,6.7063255804999997
NS,7,1206,POPU,GRA,,0.4301709620,1.0198833613,501.68845707000003,28,6.4043800455
NS,7,1300,BETU,SPP,,0.6067305834,0.9871436140,574.22245673999998,99,5.7142951198
NS,7,1301,BETU,ALL,,0.4938561364,1.0499315219,534.84901215000002,121,10.852915282
NS,7,1303,BETU,PAP,,0.6067305834,0.9871436140,574.22245673999998,99,5.7142951198
NS,7,1303,BETU,PAP,PAP,0.6067305834,0.9871436140,574.22245673999998,99,5.7142951198
NS,7,1304,BETU,POP,,0.7914030688,0.9157598894,100.49400418,8,1.1888733894000001
NS,7,1400,ACER,SPP,,0.5117567535,1.0184594853,566.03594955000005,500,9.2187502995999999
NS,7,1401,ACER,SAH,,0.6706317969,1.0047010277,397.85189756,122,11.848335121
NS,7,1405,ACER,RUB,,0.5117567535,1.0184594853,566.03594955000005,500,9.2187502995999999
NS,7,1406,ACER,SAC,,0.8064914942,0.9607337047,553.62,2280,12.422267034000001
NS,7,1410,ACER,PEN,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
NS,7,1411,ACER,SPI,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
NS,7,1500,GENH,SPP,,0.4595963965,1.0602478726,652.11265560000004,88,11.090751339000001
NS,7,1550,GENH,SPP,,0.4595963965,1.0602478726,652.11265560000004,88,11.090751339000001
NS,7,1800,ALNU,SPP,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NS,7,1803,ALNU,VIR,CRI,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NS,7,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NS,7,1805,ALNU,INC,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
NS,7,1900,OSTR,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NS,7,1900,OSTR,VIR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NS,7,1950,CARP,CAR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NS,7,1950,CARP,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
NS,7,2000,FAGU,GRA,,0.5637106319,1.0291818194,652.11265560000004,41,10.171127792
NS,7,2100,QUER,SPP,,0.7232067059,0.9465735846,305.71807273000002,27,6.7200274107000002
NS,7,2108,QUER,RUB,,0.7232067059,0.9465735846,305.71807273000002,27,6.7200274107000002
NS,7,2201,ULMU,AME,,0.7970288764,0.9365121025,310.61805801000003,5,1.9842573101000001
NS,7,2801,PRUN,SER,,1.7526572098,0.6874446159,178.56190269999999,2,6.2168423555999999
NS,7,2802,PRUN,PEN,,2.6111397839,0.7367414626,119.20999999,103,6.3781962329999997
NS,7,2804,PRUN,VIR,,0.4179769214,1.0618758889,32.213286437000001,1,0.33059396790000001
NS,7,2804,PRUN,VIR,VIR,0.4179769214,1.0618758889,32.213286437000001,1,0.33059396790000001
NS,7,3400,FRAX,SPP,,0.5516978562,1.0190983712,312.36734152000002,17,7.3807450193999999
NS,7,3401,FRAX,AME,,0.5516978562,1.0190983712,312.36734152000002,17,7.3807450193999999
NS,7,3402,FRAX,NIG,,0.5516978562,1.0190983712,312.36734152000002,17,7.3807450193999999
NS,7,3930,MALU,COR,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
NS,7,3930,MALU,FUS,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
NS,7,3930,MALU,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
NS,7,3960,SORB,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
NT,2,100,PICE,SPP,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
NT,2,101,PICE,MAR,,0.5611746025,0.9735269822,151.73908650000001,20,2.5408490508999999
NT,2,105,PICE,GLA,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
NT,2,203,PINU,BAN,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
